IndustryID,Code,Description,InsertedByUserID,InsertedDateTime,UpdatedByUserID,UpdatedDateTime,PSIC
652,23951,MANUFACTURE OF LIME,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
653,23952,MANUFACTURE OF PLASTER,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
654,2396,"MANUFACTURE OF ARTICLES OF CONCRETE, CEMENT AND PLASTER",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
655,23961,MANUFACTURE OF STRUCTURAL CONCRETE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
656,23969,"MANUFACTURE OF ARTICLES OF CONCRETE, CEMENT AND PLASTER, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
657,2397,"CUTTING, SHAPING AND FINISHING OF STONE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
658,23970,"CUTTING, SHAPING AND FINISHING OF STONE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
659,2399,"MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
660,23991,MANUFACTURE OF ASPHALT PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
661,23992,MANUFACTURE OF ASBESTOS PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
662,23993,MANUFACTURE OF MARBLE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
663,23994,MANUFACTURE OF ABRASIVE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
664,23999,"MANUFACTURE OF MISCELLANEOUS NON-METALLIC MINERAL PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
665,241,MANUFACTURE OF BASIC IRON AND STEEL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
666,2411,OPERATION OF BLAST FURNACES AND STEEL MAKING FURNACES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
667,24110,OPERATION OF BLAST FURNACES AND STEEL MAKING FURNACES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
668,2412,OPERATION OF STEEL WORKS AND ROLLING MILLS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
669,24121,OPERATION OF ROLLING MILLS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
670,24122,"PIPES AND TUBES MANUFACTURING, IRON OR STEEL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
671,24123,MANUFACTURE OF PIPE FITTINGS OF IRON OR STEEL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
672,24124,"MANUFACTURE OF GALVANIZED STEEL SHEETS, TINPLATES AND OTHER COATED METAL PRODUCTS MADE IN STEEL WORKS OF ROLLING MILLS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
673,24129,"OPERATION OF STEEL WORKS AND ROLLING MILLS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
674,242,MANUFACTURE OF BASIC PRECIOUS AND OTHER NON-FERROUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
675,2421,GOLD AND OTHER PRECIOUS METAL REFINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
676,24210,GOLD AND OTHER PRECIOUS METAL REFINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
677,2422,"NON-FERROUS SMELTING AND REFINING , EXCEPT PRECIOUS METALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
678,24220,"NON-FERROUS SMELTING AND REFINING , EXCEPT PRECIOUS METALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
679,2423,"NON-FERROUS ROLLING, DRAWING AND EXTRUSION MILLS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
680,24230,"NON-FERROUS ROLLING, DRAWING AND EXTRUSION MILLS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
681,2424,MANUFACTURE OF PIPE FITTINGS OF NON-FERROUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
682,24240,MANUFACTURE OF PIPE FITTINGS OF NON-FERROUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
683,2429,"MANUFACTURE OF BASIC PRECIOUS AND OTHER NON-FERROUS METALS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
684,24290,"MANUFACTURE OF BASIC PRECIOUS AND OTHER NON-FERROUS METALS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
685,243,CASTING OF METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
686,2431,CASTING OF IRON AND STEEL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
687,24311,CASTING/FOUNDRY OF IRON,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
688,24312,CASTING/FOUNDRY OF STEEL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
689,2432,CASTING OF NON-FERROUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
690,24321,ALUMINUM AND ALUMINUM BASE ALLOY CASTING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
691,24322,"COPPER AND COPPER BASE ALLOY (BRASS, BRONZE) CASTING",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
692,24323,ZINC AND ZINC ALLOY CASTING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
693,24329,"CASTING OF NON-FERROUS METAL, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
694,251,"MANUFACTURE OF STRUCTURAL METAL PRODUCTS, TANKS, RESERVOIRS AND STEAM GENERATORS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
695,2511,MANUFACTURE OF STRUCTURAL METAL PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
696,25111,"MANUFACTURE OF STRUCTURAL STEEL PRODUCTS AND METAL COMPONENTS OF BRIDGES, SMOKE STACKS AND BUILDINGS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
697,25112,"MANUFACTURE OF OTHER ARCHITECTURAL AND RELATED METAL WORK (E.G., DOORS, WINDOWS, SHUTTERS, GATES, ETC.)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
698,25119,"MANUFACTURE OF STRUCTURAL METAL PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
699,2512,"MANUFACTURE OF TANKS, RESERVOIRS AND CONTAINERS OF METAL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
700,25120,"MANUFACTURE OF TANKS, RESERVOIRS AND CONTAINERS OF METAL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
701,2513,"MANUFACTURE OF STEAM GENERATORS, EXCEPT CENTRAL HEATING HOT WATER BOILERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
702,25130,"MANUFACTURE OF STEAM GENERATORS, EXCEPT CENTRAL HEATING HOT WATER BOILERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
703,252,MANUFACTURE OF WEAPONS AND AMMUNITION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
704,2520,MANUFACTURE OF WEAPONS AND AMMUNITION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
705,25201,MANUFACTURE OF SMALL ARMS AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
706,25209,"MANUFACTURE OF WEAPONS AND AMMUNITIONS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
707,259,MANUFACTURE OF OTHER FABRICATED METAL PRODUCTS; METAL WORKING SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
708,2591,MANUFACTURE OF OTHER FABRICATED METAL PRODUCTS; METAL WORKING SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
709,25911,"FORGING, PRESSING, STAMPING AND ROLL-FORMING OF METAL PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
710,25912,POWDER METALLURGY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
711,2592,TREATMENT AND COATING OF METALS; MACHINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
712,25920,TREATMENT AND COATING OF METALS; MACHINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
713,2593,"MANUFACTURE OF CUTLERY, HAND TOOLS AND GENERAL HARDWARE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
714,25931,MANUFACTURE OF CUTLERY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
715,25932,MANUFACTURE OF HANDTOOLS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
716,25933,MANUFACTURE OF GENERAL HARDWARE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
717,25934,MANUFACTURE OF BLACKSMITHING TOOLS AND WELDING SHOP OPERATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
718,2599,"MANUFACTURE OF OTHER FABRICATED METAL PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
719,25991,MANUFACTURE OF METAL CONTAINERS USED FOR THE PACKING OR CONVEYANCE OF GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
720,25992,"MANUFACTURE OF WIRE NAILS, NOT IN STEEL ROLLING",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
721,25993,MANUFACTURE OF FABRICATED WIRE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
722,25994,MANUFACTURE OF SMALL HAND-OPERATED KITCHEN APPLIANCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
723,25995,MANUFACTURE OF METAL SANITARY WARE AND PLUMBING FIXTURES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
724,25996,"MANUFACTURE OF NEEDLES (EXCEPT FOR KNITTING AND SEWING MACHINES), PINS AND FASTENERS INCLUDING ZIPPERS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
725,25997,"MANUFACTURE OF ALUMINUM WINDOW AND DOOR SCREENS, SHADES AND VENETIAN BLINDS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
726,25999,"MANUFACTURE OF MISCELLANEOUS FABRICATED METAL PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
727,261,MANUFACTURE OF ELECTRONIC COMPONENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
728,2611,MANUFACTURE OF ELECTRONIC VALVES AND TUBES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
729,26110,MANUFACTURE OF ELECTRONIC VALVES AND TUBES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
730,2612,MANUFACTURE OF SEMI-CONDUCTOR DEVICES AND OTHER ELECTRONIC COMPONENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
731,26120,MANUFACTURE OF SEMI-CONDUCTOR DEVICES AND OTHER ELECTRONIC COMPONENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
732,262,MANUFACTURE OF COMPUTERS AND PERIPHERAL EQUIPMENT AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
733,2620,MANUFACTURE OF COMPUTERS AND PERIPHERAL EQUIPMENT AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
734,26200,MANUFACTURE OF COMPUTERS AND PERIPHERAL EQUIPMENT AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
735,263,MANUFACTURE OF COMMUNICATION EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
736,2630,MANUFACTURE OF COMMUNICATION EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
737,26300,MANUFACTURE OF COMMUNICATION EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
738,264,MANUFACTURE OF CONSUMER ELECTRONICS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
739,2640,MANUFACTURE OF CONSUMER ELECTRONICS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
740,26400,MANUFACTURE OF CONSUMER ELECTRONICS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
741,265,"MANUFACTURE OF MEASURING, TESTING, NAVIGATING AND CONTROL EQUIPMENT; WATCHES AND CLOCKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
742,2651,"MANUFACTURE OF MEASURING, TESTING, NAVIGATING AND CONTROL EQUIPMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
743,26511,"MANUFACTURE OF RADAR EQUIPMENT, RADIO REMOTE CONTROL APPARATUS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
744,26512,MANUFACTURE OF ELECTRICAL QUANTITIES MEASURING AND CONTROLLING INSTRUMENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
745,26513,MANUFACTURE OF TEMPERATURE MEASURING AND CONTROLLING HYGROMETRIC INSTRUMENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
746,26514,MANUFACTURE OF PRESSURE MEASURING AND CONTROLLING INSTRUMENTS AND GAUGES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
747,26515,MANUFACTURE OF FLOW OF LIQUIDS OR GASES MEASURING AND CONTROLLING INSTRUMENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
748,26516,"MANUFACTURE OF MECHANICAL MOTION, MEASURING AND CONTROLLING, TIMING AND CYCLE INSTRUMENTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
749,26517,MANUFACTURE OF INDUSTRIAL PROCESS CONTROL EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
750,26519,"MANUFACTURE OF PROFESSIONAL AND SCIENTIFIC AND MEASURING AND CONTROLLING EQUIPMENT, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
751,2652,MANUFACTURE OF WATCHES AND CLOCKS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
752,26521,MANUFACTURE OF WATCHES AND CLOCKS OF ALL KINDS INCLUDING CASES OF PRECIOUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
753,26522,MANUFACTURE OF WATCH BANDS AND BRACELETS OF PRECIOUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
754,26529,"MANUFACTURE OF OTHER WATCH AND CLOCKS PARTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
755,266,"MANUFACTURE OF IRRADIATION, ELECTROMEDICAL AND ELECTROTHERAPEUTIC EQUIPMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
756,2660,"MANUFACTURE OF IRRADIATION, ELECTROMEDICAL AND ELECTROTHERAPEUTIC EQUIPMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
757,26601,MANUFACTURE OF X-RAY APPARATUS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
758,26602,MANUFACTURE OF ELECTROTHERAPEUTIC APPARATUS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
759,26603,MANUFACTURE OF MEDICAL LASER EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
760,26604,"MANUFACTURE OF COMPUTERIZED TOMOGRAPHY (CT) SCANNER, POSITRON EMISSION TOMOGRAPHY (PET) SCANNER",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
761,26605,MANUFACTURE OF MRI EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
762,26606,MANUFACTURE OF MEDICAL ULTRASOUND EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
763,26609,"MANUFACTURE OF OTHER IRRADIATION, ELECTROMEDICAL AND ELECTROTHERAPEUTIC EQUIPMENT, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
764,267,MANUFACTURE OF OPTICAL INSTRUMENTS AND PHOTOGRAPHIC EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
765,2670,MANUFACTURE OF OPTICAL INSTRUMENTS AND PHOTOGRAPHIC EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
766,26701,MANUFACTURE OF OPTICAL INSTRUMENTS AND LENSES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
767,26702,MANUFACTURE OF PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
768,268,MANUFACTURE OF MAGNETIC AND OPTICAL MEDIA,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
769,2680,MANUFACTURE OF MAGNETIC AND OPTICAL MEDIA,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
770,26800,MANUFACTURE OF MAGNETIC AND OPTICAL MEDIA,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
771,271,"MANUFACTURE OF ELECTRIC MOTORS, GENERATORS, TRANSFORMERS AND ELECTRICITY DISTRIBUTION AND CONTROL APPARATUS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
772,2711,"MANUFACTURE OF ELECTRIC MOTORS, GENERATORS, TRANSFORMERS AND ELECTRIC GENERATING SETS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
773,27111,MANUFACTURE OF ELECTRIC MOTORS AND GENERATORS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
774,27112,MANUFACTURE OF ELECTRICAL TRANSFORMERS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
775,27113,MANUFACTURE OF ELECTRIC GENERATING SETS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
776,2712,MANUFACTURE OF ELECTRICITY DISTRIBUTION AND CONTROL APPARATUS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
777,27121,MANUFACTURE OF SWITCH GEAR AND SWITCHBOARD APPARATUS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
778,27122,MANUFACTURE OF ELECTRICITY DISTRIBUTION EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
779,27123,"MANUFACTURE OF SWITCHES, FUSES, SOCKETS, PLUGS, CONDUCTORS AND LIGHTNING ARRESTERS AND OTHER CONTROL APPARATUS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
780,272,MANUFACTURE OF BATTERIES AND ACCUMULATORS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
781,2720,MANUFACTURE OF BATTERIES AND ACCUMULATORS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
782,27201,MANUFACTURE OF ACCUMULATORS (STORAGE BATTERIES) INCLUDING PARTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
783,27202,MANUFACTURE OF PRIMARY CELLS AND BATTERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
784,273,MANUFACTURE OF WIRING AND WIRING DEVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
785,2731,MANUFACTURE OF FIBER OPTIC CABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
786,27310,MANUFACTURE OF FIBER OPTIC CABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
787,2732,MANUFACTURE OF OTHER ELECTRONIC AND ELECTRIC WIRES AND CABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
788,27320,MANUFACTURE OF OTHER ELECTRONIC AND ELECTRIC WIRES AND CABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
789,2733,MANUFACTURE OF WIRING DEVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
790,27330,MANUFACTURE OF WIRING DEVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
791,274,MANUFACTURE OF ELECTRIC LIGHTING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
792,2740,MANUFACTURE OF ELECTRIC LIGHTING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
793,27401,MANUFACTURE OF ELECTRIC LAMPS FLUORESCENT AND FIXTURES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
794,27402,MANUFACTURE OF LIGHTING EQUIPMENT AND PARTS EXCEPT FOR USE ON CYCLE AND MOTOR EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
795,27403,MANUFACTURE OF MOTOR VEHICLE LIGHTING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
796,27404,MANUFACTURE OF BICYCLE LIGHTING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
797,27405,MANUFACTURE OF LIGHTING SETS USED FOR CHRISTMAS TREES AND THE LIKE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
798,275,MANUFACTURE OF DOMESTIC APPLIANCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
799,2750,MANUFACTURE OF DOMESTIC APPLIANCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
800,27501,MANUFACTURE OF DOMESTIC ELECTRIC FANS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
801,27502,"MANUFACTURE OF DOMESTIC-TYPE REFRIGERATORS AND LAUNDRY EQUIPMENT (E.G. CLOTHES WASHERS, WASHER-DRYERS, DRYERS)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
802,27503,"MANUFACTURE OF DOMESTIC COOKING APPLIANCES (E.G. OVENS, RANGES, COOKERS, STOVES, GRILLERS, ETC.)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
803,27504,"MANUFACTURE OF ELECTROTHERMIC DOMESTIC APPLIANCES (E.G. HAIR DRESSING APPLIANCES, ELECTRIC INSTANTANEOUS STORAGE, HEATERS, FLAT-IRONS, PLATE WARMERS, COFFEE OR TEAMAKERS)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
804,27505,MANUFACTURE OF DOMESTIC-TYPE WATER FILTERS AND/OR PURIFIERS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
805,27509,"MANUFACTURE OF DOMESTIC APPLIANCES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
806,279,MANUFACTURE OF OTHER ELECTRICAL EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
807,2790,MANUFACTURE OF OTHER ELECTRICAL EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
808,27901,"MANUFACTURE OF BATTERY CHARGERS, SOLID STATE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
809,27902,MANUFACTURE OF UNINTERRUPTIBLE POWER SUPPLIES (UPS),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
810,27903,"MANUFACTURE OF APPLIANCE CORDS, EXTENSION CORDS, AND OTHER ELECTRICAL CORD",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
811,27904,"MANUFACTURE OF ACCELERATORS (CYCLOTRONS, BETATRONS)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
812,27905,MANUFACTURE OF ELECTRICAL SIGNALLING EQUIPMENT SUCH AS TRAFFIC LIGHTS AND PEDESTRICAL SIGNALLING EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
813,27909,"MANUFACTURE OF OTHER ELECTRICAL EQUIPMENT, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
814,281,MANUFACTURE OF GENERAL PURPOSE MACHINERY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
815,2811,"MANUFACTURE OF ENGINES AND TURBINES, EXCEPT AIRCRAFT, VEHICLE AND CYCLE ENGINES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
816,28111,MANUFACTURE OF INTERNAL COMBUSTION ENGINES (GAS AND DIESEL),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
817,28112,MANUFACTURE OF ENGINES AND TURBINES FOR MARINE PROPULSION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
818,28113,"MANUFACTURE OF PARTS OF ENGINES AND TURBINES, EXCEPT FOR AIRCRAFT, VEHICLE AND CYCLE ENGINES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
819,28119,"MANUFACTURE OF ENGINES AND TURBINES, EXCEPT FOR TRANSPORT, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
820,2812,MANUFACTURE OF FLUID POWER EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
821,28120,MANUFACTURE OF FLUID POWER EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
822,2813,"MANUFACTURE OF OTHER PUMPS, COMPRESSORS, TAPS AND VALVES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
823,28131,"MANUFACTURE OF PUMPS FOR LIQUIDS, VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
824,28132,"MANUFACTURE OF TAPS, COCKS, VALVES AND SIMILAR APPLIANCES FOR PIPES, BOILER SHELLS, TANKS, VATS OR THE LIKE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
